img_ID,predict,gt
8396,-0.2700712,-0.3
7683,-0.034326825,0
1965,-0.28650394,-0.3
6311,0.3208402,0.3
7123,0.016238987,0
6218,0.28966478,0.3
3968,-0.009099709,0
5627,-0.054958403,0
1482,0.29766253,0.3
6920,0.31221387,0.3
3100,-0.0040764525,0
6407,-0.61799145,-0.6
7837,0.0030307956,0
5323,0.3141415,0.3
5454,0.29327095,0.3
3775,0.6308817,0.6
2984,-0.30845565,-0.3
6330,0.5859919,0.6
5343,0.27940425,0.3
422,-0.29725227,-0.3
7184,-0.010876963,0
3375,-0.0031241162,0
7455,-0.02804869,0
6983,-0.0052765673,0
5441,0.3064752,0.3
5299,0.009736574,0
1457,0.309128,0.3
3556,0.27083626,0.3
1009,0.3238044,0.3
1261,0.29831845,0.3
8608,9.176461e-05,0
2170,-0.6214265,-0.6
4810,-0.28401002,-0.3
3362,0.005437429,0
5705,0.25962493,0.3
3701,0.014919785,0
916,0.27221116,0.3
7045,-0.017704388,0
4090,0.0131331,0
4405,0.009205415,0
7512,-0.28586447,-0.3
5295,-0.0026885825,0
514,0.016055182,0
7687,-0.008453001,0
8106,0.00060557155,0
1049,0.5482328,0.6
1337,0.049959432,0
8275,-0.0027846359,0
429,-0.2849661,-0.3
3215,-0.27658987,-0.3
5668,0.31430468,0.3
6796,0.009103381,0
4169,-0.2798483,-0.3
6045,-0.006537254,0
5047,0.29238546,0.3
4656,0.01139054,0
3657,0.0048813336,0
8502,-0.02413797,0
7555,-0.61959696,-0.6
6963,-0.284317,-0.3
1072,0.5376102,0.6
4261,0.0127798105,0
8150,0.009733723,0
7792,-0.0074489317,0
5152,0.019914377,0
6525,-0.5376215,-0.6
5533,0.00794356,0
1603,-0.016360404,0
2529,-0.0041191103,0
208,-0.020153347,0
5342,0.27940425,0.3
2827,0.00861816,0
5885,0.33014482,0.3
1597,-0.0131003745,0
416,-0.3040127,-0.3
3006,-0.54558814,-0.6
1464,0.32624984,0.3
7803,-0.009206985,0
6355,-0.013727637,0
2960,-0.29620865,-0.3
3487,-0.26688528,-0.3
4233,-0.028722059,0
3069,-0.2874504,-0.3
2396,0.018185206,0
8442,-0.58186233,-0.6
3890,0.5608458,0.6
7870,0.03688919,0
6453,-0.0020833176,0
3331,-0.58691406,-0.6
5111,0.34241816,0.3
6855,-0.0031127445,0
4972,-0.04046061,0
2883,-0.31478292,-0.3
5771,0.01486224,0
1677,0.29975224,0.3
3601,-0.018181145,0
6116,0.25244847,0.3
6652,-0.6298516,-0.6
8003,0.25966844,0.3
6529,-0.5956021,-0.6
2739,-0.002098941,0
6071,0.0115221655,0
554,-0.024599772,0
1469,0.2926992,0.3
1894,0.3193982,0.3
6041,-0.029661033,0
1780,0.2896634,0.3
1356,0.32164153,0.3
6925,0.32704008,0.3
1591,0.002628914,0
5477,0.25593045,0.3
5602,0.5495587,0.6
5374,0.57425314,0.6
37,-0.0054274504,0
2863,-0.037338886,0
202,-0.048519243,0
1686,0.31959575,0.3
1106,0.24596393,0.3
4361,-0.0031562736,0
6836,-0.026433203,0
5392,0.009386545,0
4160,-0.32030177,-0.3
7838,0.0030307956,0
7446,0.011364718,0
4950,0.000351239,0
3244,-0.602055,-0.6
7905,0.12279633,0
6722,-0.0064064357,0
7163,0.007908956,0
2657,0.006495149,0
153,0.023681518,0
6647,-0.5890324,-0.6
3004,-0.58099157,-0.6
7004,0.31601217,0.3
5834,0.2978175,0.3
2054,-0.31402415,-0.3
7727,-0.3335981,-0.3
4937,-0.28104794,-0.3
4900,-0.35929912,-0.3
5740,0.4916695,0.6
7598,-0.68184745,-0.6
3344,-0.0014126534,0
7181,-0.036184132,0
7584,-0.66689426,-0.6
4691,-0.20616974,-0.3
7100,-0.00089030014,0
1082,0.07490399,0
461,-0.5604199,-0.6
7992,-0.024347015,0.0
7016,0.33700195,0.3
6076,0.00104278,0
87,0.0015294384,0
4694,-0.2966995,-0.3
7825,0.029618938,0
5467,0.28780606,0.3
8378,-0.03702718,0
1964,-0.28650394,-0.3
3879,0.6130869,0.6
3119,0.018015128,0
3358,0.01398961,0
8448,-0.54323024,-0.6
733,-0.0046065953,0
3184,-0.023080181,0
5754,0.66114724,0.6
7959,-0.29737952,-0.3
8642,0.0067589255,0
4431,0.002483501,0
7844,-0.010601424,0
338,-0.0053822836,0
8046,0.023329686,0
2497,0.00046444684,0
4545,0.019623078,0
7472,-0.30924025,-0.3
5988,-0.03683094,0
6409,-0.6360131,-0.6
3628,-0.011533239,0
3768,0.5961429,0.6
7537,-0.6091821,-0.6
1682,0.2561986,0.3
4913,-0.35356858,-0.3
4955,-0.004639774,0
7624,-0.0022482062,0
4346,0.0014304435,0
4035,0.04145482,0
1808,0.28014156,0.3
5753,0.66114724,0.6
1835,0.3884967,0.3
4835,-0.31202477,-0.3
5250,0.026539259,0
5722,0.3468879,0.3
6227,0.2805764,0.3
6245,0.64395285,0.6
4676,-0.005784143,0
8530,-0.026696246,0
1870,0.34266695,0.3
6389,-0.5307788,-0.6
7267,-0.3912005,-0.6
2738,-0.002098941,0
1930,-0.32935065,-0.3
4433,0.019312318,0
2651,0.015158311,0
8201,0.0024114568,0
1583,-0.015893847,0
3090,-0.30142608,-0.3
8542,-0.3173651,-0.3
3806,0.61952174,0.6
5110,0.34241816,0.3
3424,0.3477042,0.3
6546,-0.3271836,0
1280,0.51495683,0.6
3994,0.0022351071,0
5395,0.0035027405,0
7642,0.019158348,0
5960,-0.011564925,0
7889,0.29106346,0.3
8519,-0.001791615,0
1372,0.28451505,0.3
4389,-0.0017140987,0
943,0.29435918,0.3
5261,0.0036819,0
5581,0.31127188,0.3
1671,0.28802696,0.3
277,0.01730568,0
1731,0.30456638,0.3
4536,-0.002382224,0
1440,0.3285003,0.3
7925,0.0002628155,0
2860,0.031973165,0
2225,-0.008801143,0
4579,0.010575426,0
3990,0.0056324033,0
2571,0.00051877555,0
5218,0.017338403,0
4663,0.02452771,0
558,-0.017848518,0
5950,0.13634609,0
1804,0.27891544,0.3
8125,-0.013001487,0
7922,0.0002812585,0
5830,0.2811573,0.3
5891,0.30864725,0.3
7042,-0.0060119433,0
4798,-0.30116406,-0.3
6877,-0.265425,-0.3
2459,-0.0063395333,0
7095,0.025433548,0
4319,0.00941374,0
5810,0.30381113,0.3
6248,0.65445065,0.6
4855,-0.05111444,0
3224,-0.3111668,-0.3
5162,-0.0034410781,0
5147,0.002406939,0
4495,-8.529518e-05,0
4887,-0.21809885,-0.3
1489,0.28740388,0.3
5789,0.048264828,0
1564,-0.029870674,0
7040,-0.0060119433,0
7869,0.03688919,0
421,-0.32451978,-0.3
3471,-0.036590535,0
4643,-0.0011001588,0
4703,-0.33732152,-0.3
6937,0.26370886,0.3
5506,0.4995668,0.6
3868,0.5215849,0.6
586,-0.046801962,0
321,0.010244242,0
3089,-0.30142608,-0.3
2186,0.0005999305,0
8188,-0.011593761,0
1140,0.297081,0.3
3479,-0.00795034,0
8021,0.3641159,0.6
1976,-0.29288775,-0.3
822,0.01805507,0
3839,0.650604,0.6
4232,0.00018631946,0
8528,-0.009900724,0
3102,-0.0040764525,0
6669,-0.6489472,-0.6
3354,-0.00019301474,0
2210,-0.017194167,0
5168,0.018495325,0
6387,-0.57809573,-0.6
2522,-0.052313495,0
5313,-0.0046674283,0
6936,0.31312367,0.3
4057,-0.022781685,0
7550,-0.60480005,-0.6
6679,-0.59895235,-0.6
3365,0.0060719503,0
4837,-0.31202477,-0.3
2352,0.01437075,0
7177,-0.086951904,0
8089,-0.008208396,0
2765,0.014462431,0
4805,-0.305279,-0.3
4179,-0.31260464,-0.3
5004,0.29125115,0.3
6103,0.30842185,0.3
917,0.27221116,0.3
4056,-0.022781685,0
4121,-0.2975229,-0.3
7502,-0.3129894,-0.3
5002,0.006001601,0
7873,-0.0062303925,0
908,0.15038562,0.3
898,0.022116803,0
1492,0.31147954,0.3
4791,-0.28097934,-0.3
2854,-0.005861387,0
7695,-0.0025822697,0
3458,0.008197652,0
6702,-0.0075422553,0
4341,0.045783322,0
1903,0.33055863,0.3
2743,0.0075372905,0
7036,-0.03591949,0
5388,0.27052486,0.6
6025,-0.29414302,-0.3
3260,-0.6011497,-0.6
7556,-0.61959696,-0.6
5195,0.021351345,0
5690,0.29316816,0.3
6445,-0.0067000967,0
7334,-0.29381368,-0.3
3921,-0.007676131,0
563,-0.02268118,0
8318,-0.004036086,0
4275,0.01596402,0
804,-0.018613283,0
7693,-0.019866183,0
3855,0.56729686,0.6
8541,-0.078599244,-0.3
8238,0.0014118738,0
126,0.046898507,0
7317,0.020975947,0
1813,0.29606315,0.3
3029,-0.15470453,0
818,-0.010233616,0
5840,0.273778,0.3
832,0.02174848,0
7360,-0.28565213,-0.3
1921,-0.037648175,0
6816,-0.044481743,0
6044,-0.006537254,0
739,-0.002724887,0
3494,-0.27814654,-0.3
6438,0.004431554,0
6740,0.02539407,0
1196,0.342742,0.3
7736,-0.31487742,-0.3
5178,-0.012840299,0
365,-0.0017629871,0
8009,0.26817295,0.3
4696,-0.30915985,-0.3
111,-0.0006179651,0
3151,0.2884732,0.3
5582,0.31127188,0.3
4736,0.013636974,0
1051,0.55705243,0.6
6020,-0.28058675,-0.3
1832,0.28861412,0.3
7561,-0.6330937,-0.6
3909,0.5917015,0.6
3113,-0.027939618,0
3781,0.62210894,0.6
6872,-0.31146857,-0.3
8376,-0.03363798,0
4025,-0.008992819,0
1340,0.10427355,0
8341,0.0066126892,0
5292,0.0059611322,0
4488,-0.013748109,0
2237,0.004003304,0
2282,-0.2947805,-0.3
7104,-0.008920427,0
2822,0.042794492,0
5083,0.022084925,0
4445,-0.016133664,0
6648,-0.5893854,-0.6
6000,-0.026493434,0
8210,-0.004144378,0
497,-0.024103656,0
1908,0.28312388,0.3
4087,-0.0025098727,0
5408,0.006844907,0
3015,-0.61097616,-0.6
4508,0.010324593,0
86,0.0015294384,0
1919,-0.0004181629,0
2084,-0.2971638,-0.3
4650,0.009655568,0
2215,0.011765194,0
6396,-0.5640328,-0.6
855,-0.034312204,0
6814,-0.023096215,0
3420,0.31632233,0.3
4681,0.017274901,0
6618,-0.32455286,-0.3
851,-0.015501765,0
1130,0.32014152,0.3
8067,-0.0031518892,0
4452,-0.02928184,0
2899,-0.2607547,-0.3
2530,-0.0041191103,0
5390,0.27052486,0
6544,-0.3271836,-0.6
545,0.0005332809,0
3492,-0.27814654,-0.3
6627,-0.6028552,-0.6
2625,0.005529224,0
2418,-0.0021519226,0
589,-0.020681255,0
7370,-0.30277446,-0.3
7453,0.012797256,0
3836,0.5930166,0.6
25,0.019929148,0
1018,0.2923552,0.3
849,-0.0140102105,0
8655,0.04960669,0
1645,-0.0065228306,0
2005,-0.30620787,-0.3
5712,0.31796446,0.3
7770,0.009451396,0
2825,0.00861816,0
3953,0.006715011,0
261,-0.027676728,0
1164,0.2809562,0.3
8554,-0.3143776,-0.3
8356,0.018318292,0
5120,-0.012371978,0
1172,0.2766962,0.3
1783,0.3152368,0.3
6676,-0.58888006,-0.6
4973,-0.04046061,0
7379,-0.26541114,-0.3
4784,-0.30216104,-0.3
2330,0.0047556153,0
3508,-0.29915467,-0.3
3847,0.59623426,0.6
3188,-0.20772637,-0.3
8231,0.015557685,0
6410,-0.6360131,-0.6
6392,-0.54058695,-0.6
5418,0.01279099,0
7329,0.0061627366,0
7288,0.022270013,0
1094,-0.028902914,0
1977,-0.29288775,-0.3
6495,-0.31819475,-0.3
7241,-0.5424799,-0.6
6733,-0.010439168,0
609,-0.0061283247,0
6982,-0.0052765673,0
850,-0.0140102105,0
4515,-0.005418988,0
8595,-0.008250535,0
7319,0.023104824,0
6720,0.0017378475,0
6507,-0.60021234,-0.6
7716,-0.042470977,0
5456,0.29327095,0.3
3635,0.0060658082,0
4357,0.010614178,0
4945,0.010709743,0
1335,0.032232866,0
4775,-0.32122138,-0.3
3783,0.5746617,0.6
3702,0.014919785,0
72,0.020485159,0
6014,-0.32531407,-0.3
7294,0.013608688,0
2767,-0.0013587489,0
337,-0.0053822836,0
6153,-0.04035165,0
5897,0.29105404,0.3
987,0.00072071655,0
5019,0.32276118,0.3
6631,-0.5731919,-0.6
5085,0.022084925,0
2772,-0.0035336684,0
5963,-0.024396535,0
5073,0.018180467,0
3797,0.62121344,0.6
7816,0.02032325,0
2877,-0.28045142,-0.3
3889,0.5608458,0.6
7544,-0.6336785,-0.6
6092,0.07103858,0
7718,-0.042470977,0
1640,-0.029730685,0
3597,-0.048633732,0
7270,-0.0061372635,0
5407,0.006844907,0
3510,-0.29915467,-0.3
1396,0.2587954,0.3
4,0.012160386,0
4891,-0.2714091,-0.3
6168,-0.047953308,0
1262,0.29831845,0.3
7010,0.29289058,0.3
8183,-0.01326952,0
5226,-0.0003852006,0
183,-0.00516741,0
8612,0.0059537403,0
925,0.26658583,0.3
3453,0.013265043,0
1474,0.3051034,0.3
1060,0.6196833,0.6
1075,0.6176262,0.6
1557,-0.017480759,0
699,0.5419632,0.6
4751,0.01132008,0
3433,0.27002028,0.3
6632,-0.55605483,-0.6
4734,0.0047983024,0
2136,-0.603708,-0.6
797,0.00050779246,0
6338,0.031900935,0
7801,-0.009206985,0
340,-0.008566361,0
7035,-0.03591949,0
7581,-0.5820391,-0.6
2637,0.011252695,0
3035,0.032889504,0
3137,0.3002614,0.3
3922,-0.007676131,0
6351,-0.07062238,0
2919,-0.2932779,-0.3
2957,-0.31846157,-0.3
1882,0.3019544,0.3
4308,0.005609839,0
3199,-0.26012868,-0.3
4224,0.01601249,0
2091,-0.3143571,-0.3
4103,-0.0044235396,0
1859,0.32113233,0.3
3484,-0.022912439,0
320,0.014948822,0
4987,0.006533157,0
283,-0.2984123,-0.3
1851,0.28467843,0.3
1632,-0.28081217,-0.3
4710,-0.28004798,-0.3
7129,0.019296847,0
6807,-0.018926337,0
8123,-0.009803128,0
1204,0.36001772,0.3
8424,-0.3485713,-0.3
4968,-0.0024725145,0
3408,0.006270053,0
1423,0.31275028,0.3
3950,0.018531222,0
3239,-0.5972667,-0.6
2188,-0.017145561,0
2724,0.020411294,0
5136,0.016323362,0
3402,0.025891028,0
2314,-0.017728917,0
4009,-0.011346038,0
5746,0.5999531,0.6
2002,-0.2674697,-0.3
8391,-0.29406485,-0.3
5371,0.57425314,0.6
4599,0.0073373765,0
2903,-0.31844145,-0.3
1570,-0.02151625,0
1797,0.29081604,0.3
4367,0.033238538,0
175,-0.012085654,0
1778,0.2896634,0.3
2931,-0.30835465,-0.3
7530,-0.326029,-0.3
1589,-0.0297186,0
6358,-0.23858859,-0.3
7630,0.022198562,0
4062,-0.023188118,0
2064,-0.29031295,-0.3
6575,-0.0009048614,0
2576,0.006745342,0
7637,0.009768532,0
1644,-0.0065228306,0
447,-0.5683416,-0.6
644,0.295143,0.3
50,-0.005448102,0
4739,-0.028984137,0
3181,-0.0312716,0
1861,0.31459886,0.3
4638,0.01328102,0
7891,0.28916425,0.3
6204,0.30813572,0.3
757,-0.015003151,0
5356,0.27670676,0.3
2708,0.014601943,0
3021,-0.5740307,-0.6
2133,-0.6204637,-0.6
1056,0.5548267,0.6
5211,-0.006341327,0
3364,0.005437429,0
7818,0.02032325,0
859,-0.004153744,0
6369,-0.29138106,-0.3
5910,0.30589432,0.3
673,0.27817827,0.3
7401,-0.08336224,-0.3
3910,0.5917015,0.6
6356,-0.23858859,0
4450,-0.005959564,0
2636,0.011252695,0
6763,0.0020251125,0
336,-0.0053822836,0
2413,-0.002921793,0
3798,0.5692875,0.6
1700,0.021021955,0
1781,0.3152368,0.3
6244,0.57953185,0.6
4830,-0.29016426,-0.3
6126,0.2771188,0.3
7737,-0.31487742,-0.3
6275,0.006105989,0
4828,-0.25714353,-0.3
1648,0.004547728,0
3683,0.025057022,0
6966,-0.25677958,-0.3
2550,0.0010340381,0
2276,-0.29149577,-0.3
6035,-0.3103295,-0.3
7055,-0.27766037,-0.3
5045,0.31000364,0.3
6615,-0.32455286,-0.3
2585,0.027714942,0
8382,-0.10301399,0
2564,-0.0022192725,0
4380,-0.00986235,0
4436,0.021359086,0
6980,-0.079144634,0
2895,-0.30566168,-0.3
5033,0.309803,0.3
2540,-0.0037445033,0
2722,0.018863942,0
3097,-0.025777664,0
1872,0.34266695,0.3
2689,-0.0040493216,0
5414,-0.015767165,0
845,-0.009378652,0
8268,0.0083441455,0
4167,-0.2798483,-0.3
3677,0.0022911746,0
7352,-0.28071722,-0.3
7402,-0.08336224,0
4325,-0.00630947,0
6481,-0.20239568,-0.3
4813,-0.27713624,-0.3
1222,0.3566205,0.3
4422,-0.0075517045,0
6280,0.031856902,0
6036,0.022277325,0
3545,-0.0013901405,0
5387,0.27052486,0.6
2659,0.0076100826,0
4041,0.0027634995,0
201,-0.048519243,0
5030,0.309803,0.3
5180,0.01668524,0
7478,-0.30450204,-0.3
1869,0.28111216,0.3
867,-0.0005831928,0
8065,-0.01329566,0
5560,-0.031028401,0
8131,0.020236656,0
3946,0.0077135684,0
1373,0.2882852,0.3
4219,-0.00500508,0
1850,0.31332037,0.3
7306,0.01729795,0
3553,0.29113033,0.3
508,-5.0982926e-05,0
7692,-0.019866183,0
454,-0.6007953,-0.6
6760,0.0012693885,0
1091,0.036933772,0
1529,0.2833697,0.3
142,0.018741716,0
8251,0.007387941,0
7906,0.032507632,0
5345,0.27940425,0.3
8622,-0.0034535497,0
710,0.5528127,0.6
6607,-0.2986132,-0.3
5335,0.3039464,0.3
6794,0.009609089,0
1168,0.29270828,0.3
3406,0.020920914,0
139,0.026094265,0
1532,0.30223423,0.3
6128,0.24127544,0.3
4465,0.0040773097,0
2590,0.007552551,0
8174,0.003012686,0
6685,-0.46638975,-0.6
3869,0.5215849,0.6
976,-0.0034448758,0
1791,0.27864257,0.3
3815,0.60095406,0.6
1038,0.46130094,0.6
4360,-0.0031562736,0
1789,0.28636348,0.3
1737,0.32838687,0.3
7059,-0.26543352,-0.3
1248,0.28645858,0.3
4397,0.0047933646,0
4007,-0.012464118,0
1879,0.27010366,0.3
7749,-0.0066871922,0
6250,0.65445065,0.6
4387,0.030964945,0
7937,-0.3017011,-0.3
7580,-0.5820391,-0.6
8460,-0.56591874,-0.6
5556,0.03221705,0
4654,0.01139054,0
3512,-0.2586789,-0.3
978,-0.0034448758,0
4780,-0.29500285,-0.3
4307,-0.016231421,0
3382,-0.040616907,0
4746,0.018621486,0
8357,0.018318292,0
7441,0.031462926,0
2761,-0.012697501,0
7886,0.2970143,0.3
6115,0.25244847,0.3
2664,-0.0024964288,0
174,0.023318984,0
3019,-0.5735249,-0.6
8219,-0.007860188,0
1747,0.3124243,0.3
3599,-0.048633732,0
3105,-0.036543485,0
4963,0.013149534,0
2320,-0.011316445,0
8077,-0.005608372,0
6663,-0.59028363,-0.6
3307,-0.5952013,-0.6
6316,0.2928268,0.3
8239,-0.042732157,0
4344,0.0014304435,0
5094,0.3403598,0.3
351,0.032477684,0
5340,0.2826953,0.3
4590,-0.029135734,0
5819,0.28940362,0.3
190,-0.005899375,0
945,0.29435918,0.3
2813,-0.029675443,0
303,-0.2927576,-0.3
1838,0.3164927,0.3
1246,0.3143765,0.3
6843,-0.0016533309,0
5631,0.04343874,0
6305,0.26543027,0.3
274,0.01730568,0
17,-0.0067314976,0
1574,-0.023390342,0
6472,-0.020277213,0
5091,0.056377918,0
4882,-0.29829428,-0.3
2270,-0.28377616,-0.3
7641,0.02670158,0
7457,-0.02804869,0
5873,0.29717824,0.3
2780,-0.019130494,0
180,-0.02974534,0
4342,0.045783322,0
4499,0.00873463,0
7247,-0.56967753,-0.6
5625,0.4514316,0
3291,-0.6036895,-0.6
1925,-0.03278068,0
2991,-0.29718342,-0.3
2090,-0.3143571,-0.3
2959,-0.29620865,-0.3
469,-0.036483936,0
6671,-0.55153745,-0.6
8179,-0.011857508,0
6231,0.3077611,0.3
1667,-0.0021730107,0
2630,0.021076873,0
969,-0.0016998257,0
2888,-0.31633085,-0.3
5235,0.0025456268,0
309,0.019183103,0
2751,0.014269876,0
456,-0.6199132,-0.6
8294,-0.005976795,0
8133,0.020236656,0
1179,0.29126903,0.3
6806,-0.018926337,0
3567,0.21832538,0.3
2454,-0.008103893,0
3167,-0.010432471,0
2975,-0.26944828,-0.3
6390,-0.5307788,-0.6
2829,0.0025043143,0
6005,-0.0037012263,0
8543,-0.3173651,-0.3
6848,0.011395981,0
8635,0.011150005,0
5233,0.0031304583,0
2042,-0.2812478,-0.3
441,-0.5090556,-0.6
3032,-0.022099514,0
1854,0.30999357,0.3
5762,0.18598285,0
5572,0.27671587,0.3
6651,-0.6298516,-0.6
6483,-0.28189063,-0.3
6276,0.006105989,0
846,-0.009378652,0
3642,-0.008957403,0
6971,-0.30713192,-0.3
6975,-0.3021502,-0.3
8262,0.004911133,0
8529,-0.026696246,0
1406,0.29492092,0.3
4541,0.0026812935,0
5675,0.34902036,0.3
6585,0.025384486,0
8352,-0.028743893,0
4209,-0.6085216,-0.6
2734,-0.00657596,0
3673,-0.0072012064,0
8086,-0.010046557,0
2204,0.00065666577,0
4451,-0.02928184,0
3656,0.0048813336,0
3087,-0.30142608,-0.3
2417,-0.0021519226,0
1447,0.325552,0.3
437,-0.30789363,-0.3
128,0.009593844,0
1716,-0.0040591154,0
67,0.01836975,0
4289,-0.014301912,0
4158,-0.32030177,-0.3
688,0.3033534,0.3
5765,-0.0063703954,0
8485,-0.007726213,0
7216,-0.31723526,-0.3
6252,0.5739443,0.6
7475,-0.24628235,-0.3
4581,-0.0103692,0
6918,0.31221387,0.3
3706,0.012003181,0
6052,0.010436126,0
2551,0.0010340381,0
5011,0.28140175,0.3
1922,-0.037648175,0
2359,0.025904808,0
3851,0.58454776,0.6
2399,0.0057525774,0
3183,-0.0312716,0
4456,-0.0023047738,0
4745,0.018621486,0
826,-0.010158986,0
1966,-0.28650394,-0.3
750,0.024794731,0
6380,-0.3114758,-0.3
5412,0.0007580789,0
3153,0.2884732,0.3
3267,-0.56898534,-0.6
6899,-0.0063024205,0
2036,-0.26377282,-0.3
2267,-0.30171266,-0.3
7430,0.00094131846,0
2175,-0.18773891,-0.6
6166,-0.026543457,0
4994,0.023795884,0
5672,0.3242993,0.3
3784,0.5746617,0.6
7156,0.013433942,0
4099,0.019656599,0
3829,0.54921395,0.6
269,-0.035477668,0
5558,0.03221705,0
6119,0.2589435,0.3
632,0.2053571,0.3
1068,0.5372498,0.6
1830,0.26755422,0.3
1167,0.29270828,0.3
5123,-0.006398022,0
3276,-0.6053814,-0.6
2328,-0.015197917,0
3978,0.011170131,0
8082,0.0016519479,0
4823,-0.2866993,-0.3
4117,-0.3063129,-0.3
7759,0.023662835,0
6217,0.28966478,0.3
8083,-0.0174824,0
8585,-0.011548432,0
444,-0.62227905,-0.6
3927,0.051412936,0
4685,0.003522112,0
8040,0.5446381,0.6
3747,0.5710932,0.6
5447,0.32999408,0.3
1806,0.28014156,0.3
4971,-0.04046061,0
8128,0.036185436,0
1581,-0.0075046397,0
4091,0.0031901496,0
7034,-0.03591949,0
6777,0.004549605,0
4447,-0.005959564,0
2618,-0.012869829,0
8496,0.022648785,0
3384,-0.040616907,0
8639,0.0067589255,0
299,-0.3023775,-0.3
134,0.0016640322,0
3491,-0.28433695,-0.3
3519,-0.31911424,-0.3
332,0.00022310112,0
2248,-0.2902739,-0.3
2239,-0.00632221,0
4426,0.014009475,0
5879,0.3070983,0.3
2507,-0.024751384,0
4693,-0.2966995,-0.3
8161,-0.02466131,0
1364,0.2738126,0.3
5448,0.29910618,0.3
4403,0.009205415,0
8549,-0.23734489,-0.3
3447,0.04154857,0
2676,0.0066983793,0
2115,-0.32307327,-0.3
2021,-0.30996802,-0.3
5101,0.27446327,0.3
6080,-0.00109164,0
5854,0.28651828,0.3
486,-0.032884303,0
6284,0.08686501,0
4047,-0.012680762,0
203,-0.048519243,0
1159,0.29343984,0.3
28,0.004935695,0
2169,-0.6214265,-0.6
7751,-0.0066871922,0
5529,0.023247052,0
5524,0.03216277,0
4354,0.0057077715,0
2216,0.011765194,0
3435,0.28114495,0.3
93,-0.014249341,0
655,0.30550885,0.3
3323,-0.61656094,-0.6
8255,-0.010082651,0
5779,0.019686949,0
6242,0.57953185,0.6
7208,-0.30677542,-0.3
3111,0.019317988,0
8277,-0.0027846359,0
1336,0.049959432,0
5868,0.2691802,0.3
7528,-0.3270352,-0.3
6684,-0.46638975,-0.6
4962,0.013149534,0
2546,-0.019952446,0
2803,-0.0062428745,0
480,-0.0076907733,0
968,-0.0016998257,0
6616,-0.32455286,-0.3
6199,0.31422883,0.3
8035,0.57505095,0.6
4474,0.023805056,0
2504,-0.01258342,0
8571,0.031844843,0
3303,-0.61034954,-0.6
5639,0.04593394,0
6325,0.6797617,0.6
2624,0.005529224,0
7813,-0.0064964537,0
956,-0.0012194118,0
918,0.27221116,0.3
5283,0.018479936,0
8449,-0.54323024,-0.6
7827,0.034304682,0
4240,-0.010618741,0
4228,-0.009902226,0
6594,0.026060563,0
787,-0.0009205239,0
106,0.007484232,0
2790,0.010252771,0
8310,-0.013956593,0
3225,-0.3111668,-0.3
4115,-0.26195827,-0.3
5926,0.32625824,0.3
4901,-0.35929912,-0.3
4491,0.00823588,0
4607,0.004485625,0
4809,-0.2820548,-0.3
2982,-0.30845565,-0.3
2869,0.03259462,0
8646,0.0044921683,0
530,-0.016437046,0
559,-0.017848518,0
1503,0.34067494,0.3
5016,0.29731548,0.3
4804,-0.305279,-0.3
7549,-0.60480005,-0.6
5757,0.5226096,0.6
4639,0.01328102,0
8347,0.014193959,0
1012,0.28422183,0.3
6914,0.2940092,0.3
5908,0.28806233,0.3
245,0.020276621,0
2853,-0.005861387,0
3992,0.0022351071,0
5337,0.29813442,0.3
5866,0.2691802,0.3
2745,-0.0069889748,0
3380,-0.015384056,0
3955,0.006715011,0
4437,0.021359086,0
5488,0.48558423,0.3
2879,-0.3106747,-0.3
7713,-0.04177342,0
7655,0.019941334,0
3761,0.59193766,0.6
7668,0.027629346,0
3452,-0.008851217,0
3595,0.029356677,0
2422,0.0073778927,0
1008,0.3238044,0.3
1788,0.28636348,0.3
6599,-0.107845664,0
6215,0.28966478,0.3
555,-0.024599772,0
8405,-0.30589023,-0.3
8590,-0.006905603,0
3661,0.0023240875,0
2114,-0.32307327,-0.3
1951,-0.32137892,-0.3
1730,0.2860318,0.3
1513,0.32917225,0.3
7660,0.008392555,0
2315,-0.01726679,0
6492,-0.3206426,-0.3
3700,0.013627646,0
5609,0.5424832,0.6
4520,-0.013462344,0
8321,0.0045229346,0
5938,0.2996218,0.3
4145,-0.3122681,-0.3
5184,0.013186342,0
6738,0.02539407,0
148,0.0141417,0
7431,0.00094131846,0
7185,-0.010876963,0
3679,-0.005931057,0
3125,-0.029570043,0
4312,0.0016803523,0
8023,0.58698905,0.6
3681,0.025057022,0
6146,-0.00529364,0
5018,0.32276118,0.3
6399,-0.5384291,-0.6
4969,-0.076173835,0
6342,-0.016792627,0
1461,0.33648872,0.3
8216,0.004538212,0
6879,-0.26670647,-0.3
542,0.0005332809,0
5632,-0.018631069,0
6833,-0.021975014,0
781,0.00900724,0
5452,0.29590386,0.3
2740,-0.002098941,0
273,0.013518003,0
6757,0.0029336633,0
5137,0.016323362,0
4128,-0.3284755,-0.3
5590,0.36138767,0.6
7780,0.008292127,0
4926,-0.29342237,-0.3
8500,0.02833324,0
434,-0.30789363,-0.3
2506,-0.024751384,0
6165,-0.026543457,0
6778,0.004549605,0
1906,0.30238014,0.3
4687,-0.005868399,0
3388,-0.01622539,0
1983,-0.29916924,-0.3
98,0.0033441707,0
3376,-0.0031241162,0
8332,-0.0036741353,0
3486,-0.26688528,-0.3
6007,-0.00834928,0
6149,-0.037062053,0
2236,-0.002248282,0
6001,-0.026493434,0
7149,-0.0043073352,0
